0.000000	1.315950
0.001000	1.315949
0.002000	1.315946
0.003000	1.315941
0.004000	1.315934
0.005000	1.315924
0.006000	1.315913
0.007000	1.315899
0.008000	1.315884
0.009000	1.315866
0.010000	1.315846
0.011000	1.315825
0.012000	1.315801
0.013000	1.315775
0.014000	1.315747
0.015000	1.315717
0.016000	1.315684
0.017000	1.315650
0.018000	1.315614
0.019000	1.315575
0.020000	1.315535
0.021000	1.315492
0.022000	1.315447
0.023000	1.315401
0.024000	1.315352
0.025000	1.315301
0.026000	1.315248
0.027000	1.315193
0.028000	1.315136
0.029000	1.315077
0.030000	1.315015
0.031000	1.314952
0.032000	1.314887
0.033000	1.314819
0.034000	1.314749
0.035000	1.314678
0.036000	1.314604
0.037000	1.314528
0.038000	1.314450
0.039000	1.314370
0.040000	1.314288
0.041000	1.314204
0.042000	1.314118
0.043000	1.314030
0.044000	1.313939
0.045000	1.313847
0.046000	1.313752
0.047000	1.313656
0.048000	1.313557
0.049000	1.313456
0.050000	1.313354
0.051000	1.313249
0.052000	1.313142
0.053000	1.313033
0.054000	1.312922
0.055000	1.312809
0.056000	1.312693
0.057000	1.312576
0.058000	1.312457
0.059000	1.312335
0.060000	1.312212
0.061000	1.312086
0.062000	1.311958
0.063000	1.311829
0.064000	1.311697
0.065000	1.311563
0.066000	1.311427
0.067000	1.311289
0.068000	1.311149
0.069000	1.311007
0.070000	1.310862
0.071000	1.310716
0.072000	1.310568
0.073000	1.310417
0.074000	1.310265
0.075000	1.310110
0.076000	1.309953
0.077000	1.309795
0.078000	1.309634
0.079000	1.309471
0.080000	1.309306
0.081000	1.309139
0.082000	1.308970
0.083000	1.308799
0.084000	1.308626
0.085000	1.308450
0.086000	1.308273
0.087000	1.308094
0.088000	1.307912
0.089000	1.307729
0.090000	1.307543
0.091000	1.307355
0.092000	1.307166
0.093000	1.306974
0.094000	1.306780
0.095000	1.306584
0.096000	1.306386
0.097000	1.306186
0.098000	1.305984
0.099000	1.305780
0.100000	1.305574
0.101000	1.305365
